customer_id,tenure_months,num_vehicles,avg_card_swipes_per_vehicle,monthly_txn_count,monthly_spend,contract_type,region,fuel_program_tier,maintenance_plan,telematics_enabled,industry_naics,late_payment_rate,support_tickets_last_90d,downtime_hours_last_30d,churn
C304892,31,12,37.31,444,37555.14,Month-to-Month,South,Standard,None,0,Retail,0.058,2,2.77,0
C304893,17,14,30.28,370,23061.22,One Year,West,Standard,Basic,0,Construction,0.055,2,2.5,0
C304894,65,10,66.08,716,34982.73,Two Year,West,Basic,None,1,Retail,0.241,3,4.4,0
C304895,48,18,46.03,915,70634.82,One Year,Midwest,Standard,None,0,Logistics,0.077,2,12.46,0
C304896,30,14,60.76,870,80248.07,Month-to-Month,Midwest,Basic,None,1,Services,0.152,1,5.18,1
C304897,61,19,62.26,1090,88333.29,Month-to-Month,Northeast,Standard,None,1,Construction,0.092,3,6.1,1
C304898,20,12,39.88,558,45879.77,Month-to-Month,Midwest,Basic,Basic,0,Retail,0.282,3,1.03,1
C304899,34,17,48.85,666,22253.5,Month-to-Month,West,Standard,None,0,Logistics,0.11,2,3.63,1
C304900,46,19,51.98,847,64359.83,Month-to-Month,Midwest,Basic,Basic,1,Retail,0.118,2,2.88,0
C304901,10,12,47.06,610,45532.77,Month-to-Month,Northeast,Standard,Basic,0,Services,0.085,3,4.76,1
C304902,66,11,39.66,406,31238.31,Month-to-Month,South,Standard,None,1,Retail,0.202,1,3.75,0
C304903,58,12,49.25,644,57443.44,One Year,Midwest,Standard,Full,0,Manufacturing,0.24,1,1.58,0
C304904,67,21,48.14,908,62339.56,Two Year,South,Standard,Full,0,Retail,0.019,4,2.92,0
C304905,38,20,52.14,1226,134966.98,Month-to-Month,South,Basic,Full,1,Logistics,0.079,4,0.0,1
C304906,42,18,27.19,400,27123.11,Month-to-Month,South,Premium,None,0,Logistics,0.269,3,3.53,1
C304907,49,13,53.07,712,64247.42,Month-to-Month,South,Standard,None,0,Services,0.071,1,10.19,0
C304908,42,13,59.47,644,68506.12,Month-to-Month,West,Basic,None,0,Retail,0.12,2,3.12,0
C304909,8,15,40.79,662,14864.41,Month-to-Month,Northeast,Premium,None,0,Services,0.079,1,6.5,0
C304910,34,12,47.83,559,51100.47,Month-to-Month,West,Standard,None,0,Manufacturing,0.227,1,4.14,0
C304911,56,18,71.51,1103,63487.47,Two Year,West,Basic,None,0,Logistics,0.245,3,4.83,0
C304912,55,15,59.57,983,82789.91,Month-to-Month,Midwest,Basic,Full,1,Retail,0.244,3,4.12,1
C304913,27,14,21.7,259,24345.0,Month-to-Month,Northeast,Standard,Full,0,Manufacturing,0.141,1,1.85,0
C304914,39,11,57.39,569,42456.06,One Year,South,Standard,None,1,Retail,0.185,0,3.81,0
C304915,64,17,65.79,1034,93196.53,Month-to-Month,Northeast,Standard,None,0,Construction,0.221,2,3.7,1
C304916,13,15,51.8,715,51662.62,Month-to-Month,West,Premium,Full,0,Retail,0.096,1,2.3,0
C304917,18,13,53.02,820,55567.39,Month-to-Month,Northeast,Standard,Full,1,Logistics,0.1,1,1.09,1
C304918,12,17,45.27,901,63719.41,Two Year,South,Basic,None,1,Manufacturing,0.134,2,2.48,1
C304919,1,13,49.09,642,59496.43,Two Year,West,Premium,Full,1,Retail,0.055,1,1.95,0
C304920,13,19,41.07,686,17194.44,One Year,West,Premium,None,0,Logistics,0.109,1,2.8,0
C304921,23,10,58.54,602,50390.75,One Year,Northeast,Standard,Full,0,Retail,0.192,2,0.0,0
C304922,58,14,63.51,795,76163.62,Month-to-Month,South,Premium,None,0,Logistics,0.208,2,2.5,1
C304923,52,11,64.72,826,28000.73,Month-to-Month,West,Basic,Full,1,Manufacturing,0.077,4,0.82,1
C304924,60,12,60.01,589,74921.75,Month-to-Month,Midwest,Premium,Full,0,Logistics,0.186,2,0.0,0
C304925,52,11,42.67,487,13669.07,One Year,West,Standard,None,1,Construction,0.222,3,3.27,0
C304926,36,17,40.05,596,42478.0,Month-to-Month,South,Standard,None,1,Retail,0.265,1,5.54,1
C304927,61,23,44.1,1023,81192.39,Month-to-Month,West,Premium,None,0,Retail,0.083,1,3.57,1
C304928,63,20,50.05,814,75837.05,Two Year,Northeast,Standard,Full,1,Retail,0.167,3,0.44,0
C304929,15,17,46.67,746,55104.02,One Year,Midwest,Standard,Basic,1,Construction,0.046,0,2.93,1
C304930,71,9,50.74,547,44896.9,Two Year,South,Standard,Basic,1,Logistics,0.047,2,0.59,0
C304931,43,18,32.82,609,38831.53,One Year,West,Standard,Basic,0,Retail,0.062,2,2.78,0
C304932,69,17,52.61,832,37513.34,Month-to-Month,West,Basic,None,1,Construction,0.14,1,5.97,0
C304933,6,14,36.72,562,37334.33,Month-to-Month,Northeast,Basic,Basic,0,Retail,0.191,2,2.68,1
C304934,54,22,43.99,1123,18675.04,Month-to-Month,South,Basic,None,1,Retail,0.168,1,4.48,0
C304935,16,15,49.72,647,59550.42,Two Year,Midwest,Standard,None,1,Retail,0.165,3,7.78,1
C304936,53,13,55.86,734,55799.14,Month-to-Month,South,Basic,Full,0,Construction,0.129,3,5.55,0
C304937,4,20,43.21,866,46759.58,One Year,Midwest,Standard,None,0,Services,0.066,2,9.22,0
C304938,9,10,48.56,419,36716.67,Two Year,South,Basic,Full,1,Construction,0.101,3,0.0,0
C304939,45,21,57.4,1191,82688.29,Two Year,Midwest,Standard,Basic,0,Manufacturing,0.225,1,5.69,0
C304940,48,16,49.87,902,82651.98,One Year,Northeast,Standard,None,0,Manufacturing,0.075,2,5.58,0
C304941,64,16,34.74,619,42526.6,Month-to-Month,West,Basic,None,0,Construction,0.064,2,3.15,1
C304942,9,26,58.61,1302,94918.18,One Year,West,Standard,None,0,Manufacturing,0.111,4,2.55,0
C304943,43,13,15.41,206,17967.46,Month-to-Month,Northeast,Basic,Basic,0,Logistics,0.119,3,6.67,0
C304944,4,29,39.7,1210,70762.95,Month-to-Month,Northeast,Premium,Full,0,Construction,0.164,1,4.65,0
C304945,43,26,62.58,1887,96261.58,One Year,Northeast,Standard,Basic,0,Construction,0.077,2,0.31,0
C304946,12,10,63.38,621,58315.69,Month-to-Month,West,Premium,Basic,0,Retail,0.056,1,2.56,0
C304947,65,15,31.61,515,52739.34,Two Year,West,Basic,None,0,Construction,0.24,4,3.95,0
C304948,64,19,50.12,904,72366.24,Month-to-Month,West,Basic,None,1,Manufacturing,0.111,1,2.94,1
C304949,24,15,25.9,430,24647.12,One Year,Midwest,Basic,None,0,Retail,0.096,2,4.9,0
C304950,38,18,73.16,1172,85973.75,One Year,South,Basic,Full,1,Services,0.138,2,2.69,0
C304951,40,10,39.96,460,36374.84,Month-to-Month,Midwest,Premium,Basic,1,Services,0.114,0,5.2,0
C304952,54,21,33.94,745,48054.62,One Year,Northeast,Basic,Basic,0,Services,0.134,3,1.75,0
C304953,58,20,37.36,878,79715.74,Month-to-Month,West,Standard,Basic,0,Manufacturing,0.043,1,5.63,1
C304954,41,14,48.76,812,78273.03,Month-to-Month,West,Basic,Basic,1,Services,0.073,1,2.3,0
C304955,14,17,30.85,605,69763.59,Month-to-Month,South,Standard,Full,0,Construction,0.125,1,1.65,0
C304956,25,16,60.75,1096,107520.84,Month-to-Month,South,Standard,None,0,Logistics,0.042,1,5.29,0
C304957,50,18,53.52,986,90366.11,Month-to-Month,Northeast,Standard,None,0,Retail,0.189,1,3.2,1
C304958,47,14,34.82,579,45699.81,One Year,Midwest,Basic,None,0,Retail,0.286,2,5.13,0
C304959,6,21,64.97,1487,100033.0,Month-to-Month,South,Premium,None,0,Logistics,0.244,3,4.14,1
C304960,40,20,39.27,700,44536.95,One Year,South,Basic,Full,0,Manufacturing,0.282,4,0.0,0
C304961,27,11,35.31,363,22035.4,Month-to-Month,Northeast,Basic,None,1,Services,0.2,2,6.22,1
C304962,31,11,34.54,418,22608.36,Month-to-Month,West,Basic,Basic,1,Retail,0.206,1,1.39,0
C304963,14,21,57.56,1339,112975.26,Month-to-Month,Midwest,Basic,None,0,Logistics,0.148,3,2.96,0
C304964,30,16,50.76,960,62810.2,Month-to-Month,West,Basic,Full,0,Logistics,0.258,4,3.0,1
C304965,31,15,42.71,706,50769.57,One Year,Midwest,Basic,Full,1,Manufacturing,0.22,2,0.0,0
C304966,23,15,44.34,774,57489.93,One Year,South,Basic,Full,1,Retail,0.132,3,0.0,0
C304967,15,18,38.6,643,37223.19,One Year,South,Basic,Basic,1,Retail,0.239,3,5.75,1
C304968,16,24,61.15,1221,79988.75,Month-to-Month,Northeast,Standard,Basic,0,Services,0.109,2,6.8,0
C304969,5,18,51.04,934,69866.48,Two Year,West,Basic,None,0,Manufacturing,0.222,2,3.1,1
C304970,31,18,33.64,695,47742.87,One Year,Midwest,Basic,None,0,Logistics,0.115,4,4.62,0
C304971,32,15,51.58,907,63169.93,Month-to-Month,Northeast,Standard,Full,1,Services,0.166,0,1.43,0
C304972,8,15,54.62,840,71043.81,One Year,South,Standard,Basic,1,Logistics,0.069,1,0.82,0
C304973,28,14,53.0,710,77317.32,One Year,Midwest,Basic,None,0,Construction,0.126,2,2.5,0
C304974,13,7,50.28,415,43089.02,Month-to-Month,Midwest,Premium,Full,1,Retail,0.099,0,1.38,0
C304975,53,15,52.69,646,85909.32,Month-to-Month,Midwest,Basic,None,0,Logistics,0.185,3,4.7,0
C304976,38,23,32.51,650,42915.76,Month-to-Month,South,Standard,Full,0,Construction,0.2,1,6.46,0
C304977,1,11,35.57,438,40053.7,One Year,South,Standard,Full,0,Logistics,0.267,1,1.48,1
C304978,50,19,39.37,644,61525.54,One Year,West,Premium,None,0,Construction,0.204,1,4.13,0
C304979,46,15,49.0,657,28930.6,Month-to-Month,South,Basic,None,1,Logistics,0.381,1,3.48,1
C304980,52,12,66.54,810,42277.13,One Year,Northeast,Basic,Basic,0,Manufacturing,0.092,3,1.27,0
C304981,4,11,37.14,441,30482.39,Month-to-Month,South,Standard,Full,1,Construction,0.2,2,2.03,0
C304982,65,11,62.17,702,43031.72,Month-to-Month,South,Standard,None,1,Construction,0.276,0,2.9,0
C304983,35,11,47.41,472,29740.49,Month-to-Month,South,Standard,None,0,Logistics,0.156,2,5.71,0
C304984,45,14,32.24,421,29574.22,Two Year,West,Standard,Basic,1,Services,0.13,3,3.19,0
C304985,2,15,64.94,950,55484.68,Month-to-Month,Northeast,Basic,None,0,Logistics,0.217,4,6.72,0
C304986,32,18,40.01,706,35108.8,Month-to-Month,Northeast,Standard,Full,0,Retail,0.141,3,0.03,0
C304987,65,10,50.55,458,33850.08,One Year,Northeast,Standard,Full,0,Construction,0.25,3,2.05,0
C304988,9,21,29.94,602,45112.81,Month-to-Month,Midwest,Standard,Basic,1,Manufacturing,0.27,0,2.1,1
C304989,35,11,41.18,434,26198.02,Month-to-Month,Northeast,Standard,None,1,Logistics,0.092,0,6.81,0
C304990,53,18,44.92,664,50484.59,Month-to-Month,South,Premium,None,0,Retail,0.28,2,5.67,1
C304991,34,18,44.63,859,85092.0,One Year,West,Standard,Basic,0,Construction,0.142,1,3.47,0
C304992,33,16,52.45,710,36307.68,Month-to-Month,Midwest,Standard,Basic,0,Construction,0.173,1,1.54,0
C304993,6,19,38.06,787,58942.21,Month-to-Month,West,Standard,Basic,0,Retail,0.151,2,0.7,0
C304994,36,11,53.22,501,30454.37,Month-to-Month,West,Basic,Full,1,Construction,0.113,2,2.02,0
C304995,56,21,28.85,676,59938.16,One Year,West,Premium,Full,1,Logistics,0.141,0,1.96,0
C304996,4,18,52.55,946,88540.12,Two Year,West,Standard,Full,1,Construction,0.121,0,0.86,1
C304997,19,15,51.03,763,61652.76,Month-to-Month,Midwest,Basic,None,1,Logistics,0.161,3,5.02,0
C304998,54,12,53.9,714,54759.51,One Year,South,Basic,Full,0,Services,0.138,2,12.29,0
C304999,34,13,50.85,572,39537.63,Two Year,Midwest,Standard,None,1,Construction,0.051,0,4.02,0
C305000,54,16,54.9,768,86181.98,One Year,West,Basic,None,0,Construction,0.124,3,4.14,1
C305001,52,14,38.4,583,16058.6,Month-to-Month,Northeast,Premium,None,0,Construction,0.152,2,3.12,1
C305002,56,20,36.99,645,48343.15,Two Year,West,Basic,Full,1,Manufacturing,0.246,3,0.65,0
C305003,57,22,40.34,1037,43103.8,Month-to-Month,Midwest,Standard,Basic,1,Manufacturing,0.195,0,1.31,1
C305004,45,17,28.54,565,48267.54,Month-to-Month,Midwest,Premium,Full,1,Retail,0.042,2,4.63,0
C305005,28,18,62.38,986,72513.25,Month-to-Month,Northeast,Basic,Basic,1,Construction,0.115,2,1.92,0
C305006,6,14,30.72,380,28214.88,Month-to-Month,Northeast,Standard,None,0,Logistics,0.411,2,5.86,1
C305007,5,23,53.69,1240,89143.43,Two Year,Northeast,Premium,Basic,0,Logistics,0.185,4,2.43,0
C305008,22,17,25.19,411,38709.52,One Year,Northeast,Premium,Basic,0,Logistics,0.063,4,1.39,0
C305009,71,14,27.1,445,47158.55,Month-to-Month,South,Standard,None,0,Manufacturing,0.133,2,10.18,0
C305010,8,21,37.89,863,61441.55,One Year,Northeast,Premium,None,0,Logistics,0.047,2,3.39,0
C305011,19,12,48.16,628,30537.01,Month-to-Month,West,Basic,Basic,1,Construction,0.138,2,1.39,1
C305012,67,21,54.95,1258,62213.39,One Year,Northeast,Standard,None,1,Retail,0.277,0,6.89,0
C305013,3,21,45.59,1120,87970.47,Month-to-Month,Midwest,Standard,None,1,Logistics,0.163,0,5.68,0
C305014,13,18,27.8,585,34823.26,Two Year,Northeast,Basic,Basic,0,Manufacturing,0.121,2,0.47,1
C305015,45,14,44.74,554,48050.57,One Year,Northeast,Basic,Basic,0,Construction,0.2,3,1.54,0
C305016,42,15,49.3,652,87291.74,One Year,Midwest,Basic,None,1,Retail,0.152,2,3.83,0
C305017,63,17,41.78,605,58576.62,Two Year,Northeast,Premium,None,0,Services,0.079,2,2.98,1
C305018,39,15,51.49,701,70583.59,One Year,South,Standard,Basic,0,Construction,0.057,1,3.27,0
C305019,7,19,40.78,628,54585.26,Month-to-Month,West,Standard,None,0,Construction,0.077,1,3.06,0
C305020,50,20,34.91,814,52037.12,Month-to-Month,Midwest,Premium,Full,0,Logistics,0.137,1,1.28,0
C305021,4,12,52.11,647,50985.98,One Year,South,Standard,Basic,0,Manufacturing,0.105,1,1.32,1
C305022,12,20,44.67,840,61865.91,Month-to-Month,South,Premium,None,0,Construction,0.069,3,7.95,0
C305023,49,22,35.13,710,50336.7,Month-to-Month,Northeast,Premium,Full,1,Construction,0.047,2,0.0,1
C305024,38,14,56.15,850,66215.08,Month-to-Month,Midwest,Premium,Basic,0,Retail,0.086,5,1.47,1
C305025,41,16,70.7,978,68840.74,Month-to-Month,Midwest,Basic,Full,0,Services,0.078,3,1.19,0
C305026,30,19,34.95,669,63849.69,Month-to-Month,South,Premium,None,0,Construction,0.161,1,2.9,0
C305027,19,8,16.3,149,11608.08,Two Year,South,Premium,Basic,0,Retail,0.047,1,1.47,1
C305028,45,20,39.2,696,63277.15,Month-to-Month,Northeast,Basic,Basic,1,Manufacturing,0.322,1,0.92,0
C305029,19,15,52.09,916,46389.86,Month-to-Month,West,Standard,Basic,1,Services,0.099,2,4.41,0
C305030,67,18,32.24,689,27934.11,One Year,Midwest,Basic,None,1,Retail,0.04,1,5.0,0
C305031,55,14,50.79,648,37335.89,Month-to-Month,South,Premium,Basic,0,Logistics,0.116,1,0.15,1
C305032,33,23,49.51,1053,97369.25,One Year,West,Standard,None,1,Logistics,0.109,1,4.12,0
C305033,2,19,62.11,1142,65471.84,Month-to-Month,West,Basic,None,0,Construction,0.179,3,2.45,1
C305034,48,10,47.17,438,27002.95,Month-to-Month,South,Basic,Full,1,Construction,0.208,3,1.34,0
C305035,18,15,27.23,366,26639.55,Month-to-Month,South,Basic,Basic,1,Retail,0.188,3,5.81,1
C305036,33,16,51.86,816,67518.08,Two Year,Midwest,Basic,None,0,Manufacturing,0.05,2,7.88,1
C305037,26,20,18.55,417,24097.49,One Year,West,Basic,None,1,Retail,0.071,4,6.12,0
C305038,67,15,35.21,587,52887.81,Month-to-Month,South,Premium,None,1,Retail,0.135,3,4.08,1
C305039,55,19,47.98,794,75246.82,One Year,West,Premium,None,0,Services,0.082,2,3.5,0
C305040,68,12,41.86,502,42545.57,Month-to-Month,Northeast,Standard,None,0,Services,0.055,3,2.8,0
C305041,23,16,39.65,585,55616.78,Two Year,South,Basic,Basic,0,Construction,0.147,2,3.77,0
C305042,6,18,46.31,823,56728.85,One Year,Northeast,Standard,None,0,Construction,0.084,2,5.03,1
C305043,4,16,35.5,500,42233.84,Month-to-Month,Northeast,Basic,Basic,0,Logistics,0.273,3,2.14,1
C305044,60,16,47.32,691,42182.36,One Year,Northeast,Premium,Basic,1,Retail,0.133,1,1.27,0
C305045,53,14,49.24,792,80442.13,Month-to-Month,West,Basic,None,0,Construction,0.085,2,2.68,0
C305046,66,12,54.25,614,27800.1,One Year,West,Basic,Basic,1,Services,0.098,1,0.69,1
C305047,49,13,42.06,636,67431.92,One Year,Northeast,Basic,None,0,Manufacturing,0.077,2,3.34,0
C305048,27,19,26.99,530,26196.92,Month-to-Month,Midwest,Basic,None,0,Retail,0.074,2,5.12,0
C305049,10,15,61.15,814,47258.83,One Year,South,Premium,Basic,1,Construction,0.037,3,6.37,1
C305050,28,18,43.95,919,54432.16,One Year,Midwest,Premium,None,0,Retail,0.225,3,3.06,0
C305051,52,19,29.63,617,51262.8,Month-to-Month,Midwest,Premium,Basic,0,Construction,0.148,2,1.85,0
C305052,49,16,49.65,896,74455.16,Month-to-Month,Northeast,Standard,Basic,0,Retail,0.258,1,4.27,1
C305053,45,16,45.24,674,40236.33,One Year,South,Standard,None,0,Manufacturing,0.043,1,3.26,1
C305054,66,14,46.03,592,44327.19,Month-to-Month,Midwest,Basic,None,0,Retail,0.083,3,3.32,0
C305055,27,11,32.74,356,26204.73,Month-to-Month,Northeast,Standard,Basic,1,Logistics,0.082,1,2.81,0
C305056,27,13,35.07,438,33750.2,One Year,West,Premium,Basic,1,Construction,0.325,1,2.67,1
C305057,42,24,33.14,935,57986.22,Month-to-Month,West,Standard,Basic,1,Services,0.239,3,0.31,1
C305058,33,17,51.31,726,82375.9,Two Year,South,Standard,None,1,Construction,0.217,1,5.3,0
C305059,36,12,32.9,451,35982.13,Month-to-Month,South,Basic,Basic,0,Construction,0.054,4,1.33,1
C305060,44,17,34.36,471,36256.36,One Year,Midwest,Basic,None,0,Construction,0.187,3,3.77,1
C305061,57,26,36.63,1081,65383.23,Month-to-Month,Northeast,Basic,None,0,Manufacturing,0.068,3,5.87,0
C305062,13,18,47.72,703,55550.51,Month-to-Month,Midwest,Standard,Basic,1,Logistics,0.162,0,2.39,0
C305063,68,11,36.01,404,27908.95,Month-to-Month,South,Standard,None,1,Construction,0.086,2,4.51,0
C305064,27,17,51.04,963,49135.56,Month-to-Month,Northeast,Basic,Full,0,Manufacturing,0.185,2,6.94,1
C305065,25,16,44.2,798,68475.65,Month-to-Month,South,Standard,None,0,Construction,0.159,1,5.84,0
C305066,31,15,37.07,555,30712.92,Two Year,South,Standard,Basic,1,Manufacturing,0.078,1,1.8,1
C305067,7,12,37.1,515,41954.89,Two Year,South,Basic,None,0,Logistics,0.079,2,16.43,0
C305068,13,15,40.24,562,33124.05,Month-to-Month,Northeast,Standard,Basic,0,Services,0.126,2,1.45,0
C305069,26,17,36.43,669,36160.97,One Year,Northeast,Basic,Basic,1,Construction,0.11,3,3.24,1
C305070,20,19,53.68,1078,80488.58,Month-to-Month,Midwest,Premium,Basic,0,Logistics,0.182,1,5.0,0
C305071,43,22,80.64,1910,150044.72,One Year,Midwest,Standard,None,0,Construction,0.021,5,2.39,0
C305072,44,21,47.07,1176,108544.57,Month-to-Month,West,Standard,Basic,0,Logistics,0.407,2,0.41,1
C305073,19,14,40.21,518,45696.52,Two Year,Northeast,Basic,Full,0,Construction,0.094,2,1.14,0
C305074,63,12,70.5,702,37415.41,One Year,South,Standard,Basic,1,Logistics,0.116,1,2.13,0
C305075,11,14,57.12,776,63716.09,Month-to-Month,South,Standard,Full,1,Retail,0.098,1,0.0,0
C305076,24,13,40.55,603,38600.77,One Year,West,Standard,Basic,0,Construction,0.167,2,5.94,0
C305077,16,16,36.68,479,43032.49,Month-to-Month,South,Basic,Full,1,Retail,0.084,4,2.52,1
C305078,52,15,44.37,784,68450.95,Month-to-Month,Northeast,Premium,None,1,Retail,0.1,1,4.05,0
C305079,61,13,31.02,463,21541.31,Month-to-Month,Midwest,Standard,None,1,Construction,0.171,2,3.23,0
C305080,67,20,27.79,448,28748.58,Month-to-Month,Northeast,Basic,None,1,Construction,0.088,1,3.05,0
C305081,51,16,57.9,782,63204.11,One Year,West,Standard,Full,1,Construction,0.247,1,0.0,1
C305082,11,14,41.02,669,57405.83,Month-to-Month,Midwest,Standard,None,1,Retail,0.167,0,5.72,0
C305083,9,16,56.75,975,78887.9,One Year,Midwest,Basic,None,1,Logistics,0.133,3,13.19,0
C305084,8,19,13.97,267,23695.26,One Year,Midwest,Standard,None,1,Construction,0.02,0,9.64,0
C305085,22,18,45.81,972,95588.89,One Year,South,Basic,Basic,1,Logistics,0.232,1,2.43,0
C305086,22,11,67.44,700,50101.37,One Year,Northeast,Premium,Basic,0,Logistics,0.092,2,3.75,1
C305087,20,18,58.8,1021,113031.6,Two Year,Midwest,Basic,Basic,0,Construction,0.362,2,0.75,1
C305088,55,18,59.86,1154,113159.13,One Year,Northeast,Standard,None,0,Logistics,0.069,1,8.46,0
C305089,8,17,59.95,823,24988.7,Two Year,West,Standard,Full,1,Logistics,0.336,0,1.66,0
C305090,15,21,43.09,876,84587.61,Month-to-Month,South,Basic,None,0,Services,0.164,3,4.52,1
C305091,60,19,66.06,1356,130168.77,One Year,West,Basic,None,0,Services,0.136,2,7.36,0
C305092,54,14,41.95,516,19961.48,Month-to-Month,West,Standard,Basic,0,Services,0.271,2,6.74,0
C305093,21,16,55.78,768,73935.43,Month-to-Month,West,Basic,Full,1,Services,0.39,1,0.2,0
C305094,38,11,33.71,334,12176.68,Month-to-Month,West,Basic,None,0,Construction,0.176,3,6.71,1
C305095,41,13,24.0,282,25215.57,One Year,South,Standard,None,0,Retail,0.039,1,4.83,0
C305096,58,21,46.08,910,56659.69,One Year,Midwest,Basic,None,0,Construction,0.149,2,2.37,1
C305097,28,19,44.34,844,79107.9,Month-to-Month,Northeast,Basic,None,1,Construction,0.171,3,2.62,0
C305098,30,15,48.31,680,52261.8,One Year,Midwest,Standard,Basic,1,Manufacturing,0.017,2,2.67,0
C305099,5,14,41.41,538,48466.16,Month-to-Month,Northeast,Basic,Basic,1,Construction,0.105,2,3.02,1
C305100,6,19,41.68,800,50509.38,Month-to-Month,Northeast,Standard,Basic,0,Retail,0.066,2,1.21,0
C305101,3,11,19.49,201,15917.91,Month-to-Month,Midwest,Standard,None,1,Construction,0.231,4,7.9,0
C305102,43,15,58.0,996,62115.15,Month-to-Month,Midwest,Basic,None,0,Logistics,0.157,4,7.85,0
C305103,50,19,66.28,1424,112851.24,One Year,West,Basic,Full,0,Services,0.164,4,0.0,0
C305104,32,17,41.61,836,59423.42,One Year,West,Standard,Basic,1,Logistics,0.09,0,0.46,1
C305105,45,17,22.82,383,31878.44,Month-to-Month,Midwest,Standard,None,0,Construction,0.195,1,4.51,1
C305106,69,14,38.91,498,29924.97,One Year,Midwest,Basic,None,0,Logistics,0.245,4,5.21,0
C305107,35,13,57.59,616,29596.87,Month-to-Month,South,Standard,Full,1,Manufacturing,0.05,3,1.72,0
C305108,38,13,44.51,600,45917.22,Month-to-Month,West,Basic,None,0,Manufacturing,0.096,2,7.78,0
C305109,13,7,17.81,136,11099.33,One Year,Northeast,Premium,None,0,Retail,0.168,2,3.84,1
C305110,63,21,46.13,1063,104660.2,One Year,South,Standard,None,1,Logistics,0.228,1,5.0,0
C305111,25,15,34.99,454,44295.51,Month-to-Month,South,Premium,None,0,Retail,0.062,4,5.1,0
C305112,50,15,46.43,821,71785.87,Month-to-Month,Northeast,Standard,Basic,1,Manufacturing,0.236,3,0.4,0
C305113,36,14,43.54,687,42192.81,One Year,Northeast,Premium,Full,0,Logistics,0.089,3,0.02,0
C305114,71,13,39.25,573,40422.38,Month-to-Month,South,Standard,Basic,0,Logistics,0.15,1,3.35,0
C305115,16,15,53.7,904,62834.94,Month-to-Month,Midwest,Basic,Basic,1,Construction,0.152,1,2.77,0
C305116,22,21,40.67,927,70017.04,One Year,South,Premium,None,0,Construction,0.12,1,2.93,1
C305117,41,16,29.08,533,35879.44,Month-to-Month,West,Premium,Basic,1,Construction,0.083,2,4.55,0
C305118,12,17,39.47,588,37527.32,Month-to-Month,West,Premium,None,1,Manufacturing,0.074,3,6.58,0
C305119,60,13,62.71,931,26739.81,Two Year,West,Basic,Basic,0,Construction,0.143,2,1.14,1
C305120,65,13,41.82,474,52753.68,Two Year,West,Basic,Full,0,Construction,0.271,2,3.38,0
C305121,13,22,36.99,914,83132.93,Two Year,Midwest,Basic,Full,0,Services,0.078,2,0.24,0
C305122,50,17,8.74,171,8648.93,Month-to-Month,Northeast,Basic,None,1,Construction,0.126,2,6.93,1
C305123,67,20,34.87,628,38183.28,Month-to-Month,Midwest,Standard,Basic,1,Manufacturing,0.139,1,4.6,0
C305124,24,21,37.76,949,99109.73,Month-to-Month,West,Premium,Full,0,Manufacturing,0.179,3,0.39,1
C305125,37,14,51.01,752,32998.46,One Year,West,Standard,None,1,Construction,0.142,1,6.14,0
C305126,53,16,28.77,528,44713.56,Month-to-Month,Northeast,Premium,Basic,0,Manufacturing,0.216,1,2.8,0
C305127,70,13,49.71,674,54116.97,One Year,Northeast,Standard,Full,0,Construction,0.038,2,1.62,0
C305128,11,15,58.2,757,61510.89,One Year,South,Basic,None,0,Logistics,0.164,3,4.1,1
C305129,69,22,32.74,715,52151.83,Month-to-Month,Midwest,Standard,Basic,1,Logistics,0.063,0,0.43,0
C305130,67,11,44.06,487,25285.61,Month-to-Month,South,Standard,Full,1,Construction,0.137,1,2.32,0
C305131,5,15,65.04,1100,129646.56,Month-to-Month,South,Basic,Basic,0,Services,0.231,6,1.26,0
C305132,62,16,48.94,723,58594.6,One Year,Northeast,Basic,None,1,Manufacturing,0.055,2,3.15,0
C305133,49,11,34.79,319,34372.02,One Year,South,Basic,Basic,0,Construction,0.175,2,0.27,0
C305134,56,17,41.07,686,61159.21,Month-to-Month,West,Premium,None,1,Logistics,0.052,3,4.59,1
C305135,18,26,73.19,2234,157960.25,One Year,Midwest,Standard,Basic,0,Logistics,0.195,1,3.09,0
C305136,50,17,39.52,676,80802.26,Two Year,West,Premium,Basic,0,Manufacturing,0.194,1,2.9,0
C305137,45,17,17.49,264,15998.68,Month-to-Month,Midwest,Basic,Basic,0,Manufacturing,0.164,5,4.17,0
C305138,4,18,39.77,572,48213.27,Month-to-Month,West,Basic,None,0,Retail,0.243,4,7.25,0
C305139,64,15,38.95,587,45327.85,Month-to-Month,Midwest,Standard,Basic,1,Manufacturing,0.191,2,5.96,0
C305140,45,23,37.55,727,46620.66,One Year,West,Standard,Full,1,Retail,0.042,0,1.62,0
C305141,33,20,49.11,919,84314.81,Two Year,Midwest,Standard,None,1,Construction,0.112,0,7.81,1
C305142,6,18,61.7,1309,79143.14,Month-to-Month,Midwest,Standard,Basic,1,Retail,0.262,1,1.76,0
C305143,47,18,64.53,1025,63732.4,One Year,West,Basic,Basic,0,Services,0.099,3,1.68,1
C305144,29,21,65.68,1217,64951.34,One Year,Midwest,Basic,Basic,0,Logistics,0.053,4,2.62,0
C305145,48,16,50.62,673,39973.31,Two Year,West,Standard,Basic,0,Manufacturing,0.103,1,2.97,0
C305146,47,13,38.89,467,25084.81,Two Year,Northeast,Premium,Basic,0,Manufacturing,0.091,1,0.72,0
